component,x,data,fit,confidence,prediction
E_tTT,58070180.113197476,2.7499237086423736,2.4840203404327124,0.011217181935162749,0.11851622916283241
E_tTT,58827388.191843756,2.4472252841697824,2.492101338040428,0.011218676433067589,0.11851637062161637
E_tTT,59472150.90925129,2.2738735576362856,2.4988803777867736,0.011222671475029108,0.11851674885621398
E_tTT,60721771.346540555,2.472862024006255,2.5117585206187028,0.011237439951947752,0.11851814823512936
E_tTT,61047501.91435435,2.733213749079879,2.51506010886324,0.011242786476675913,0.11851865529177502
E_tTT,61843532.88137738,2.522672353152365,2.523034568542853,0.011258396733136266,0.1185201371135351
E_tTT,62521353.290209,2.303934861455648,2.529721339979905,0.011274474071166843,0.1185216654033847
E_tTT,63835043.13737198,2.516769154968378,2.542417010471527,0.011312643729418105,0.11852530241496627
E_tTT,64177474.268520534,2.7297995212086863,2.5456703169695656,0.011324055304083662,0.11852639213669001
E_tTT,65014318.61597233,2.5168553150315462,2.5535256643469033,0.011354371324988758,0.11852929238207825
E_tTT,65726891.620310806,2.3151765146507888,2.560109864186799,0.01138279591588247,0.1185320186585595
E_tTT,67107935.78623588,2.518568356070852,2.572604143916653,0.011444268578044654,0.11853793775706106
E_tTT,67467923.7369117,2.725480963353621,2.5758044635576556,0.011461589814536582,0.11853961129296466
E_tTT,68347674.01155344,2.5165736846853983,2.5835295907199716,0.011506012826006561,0.11854391479769298
E_tTT,69096781.41507229,2.3653729072274725,2.5900021946326297,0.011546036826279887,0.11854780626736319
E_tTT,70548633.22952805,2.5354389582194266,2.6022787172467527,0.011628772838541478,0.11855589298782607
E_tTT,70927078.15711719,2.72554109305713,2.605422024977635,0.011651350795422157,0.11855810971742275
E_tTT,71851934.19287692,2.534228951287324,2.6130075098132264,0.01170808749392141,0.11856369898571731
E_tTT,72639449.15427758,2.50068573181541,2.61936095399249,0.011757974882114408,0.11856863572521571
E_tTT,74165739.00303575,2.602902750170477,2.6314062429712997,0.01185811307491585,0.1185786078941221
E_tTT,74563587.21698059,2.7628902465021494,2.6344892786931173,0.011884843084666415,0.11858128393451307
E_tTT,75535861.6356837,2.5581818678689077,2.641927586745489,0.011951040658805074,0.11858793689595447
E_tTT,76363753.35256763,2.529835710647559,2.648155933391637,0.012008205860984979,0.11859371152135453
E_tTT,77968297.7552595,2.6463111042766467,2.659959705622975,0.012120385302205666,0.11860512275734295
E_tTT,78386544.08332454,2.9505575194571163,2.662980049539618,0.012149804722544687,0.11860813277008636
E_tTT,79408668.07745263,2.5761675521304523,2.670265711461935,0.012221794191806013,0.11861552873750271
E_tTT,80279006.71034211,2.5724245184841497,2.67636479232916,0.012283022773875876,0.11862185318428481
E_tTT,81965817.863744,2.671086656374108,2.6879202162757876,0.012400836582171998,0.11863411040821355
E_tTT,82405508.13960388,2.9476841687254227,2.6908763518062466,0.01243124719767362,0.11863729308821967
E_tTT,83480037.55154346,2.592119658571386,2.698006109427366,0.012504847096920317,0.1186450277311604
E_tTT,84394999.4003596,2.575130050462469,2.7039736415727504,0.012566557498459674,0.1186515477007045
E_tTT,86168295.21097572,2.7062501761674476,2.7152775389343353,0.012683061504361815,0.11866394335910926
E_tTT,86630528.88934481,2.9237255031480727,2.718168900358486,0.012712661365497525,0.11866711070639699
E_tTT,87760150.60232282,2.5938938039803308,2.7251418145653425,0.01278349701647049,0.11867472014030864
E_tTT,88722023.54826999,2.5872838604700843,2.7309774826573543,0.01284200804331574,0.11868103713312861
E_tTT,90586238.17929542,2.787021829876874,2.7420304630030317,0.012950224332158863,0.11869279554658617
E_tTT,91072171.08513641,2.9351620542093175,2.7448574651925655,0.012977235321661363,0.11869574567356761
E_tTT,92259709.74182896,2.609222093043354,2.751674979331885,0.013041043574302445,0.11870273889812873
E_tTT,93270898.96828929,2.591859069919391,2.7573804793602505,0.013092825739053257,0.11870843900179835
E_tTT,95230693.92732726,2.8455898109787983,2.768186998298545,0.013186207855439563,0.11871877476632464
E_tTT,95741541.14601626,2.9652653602544863,2.7709510462013784,0.013208992190944076,0.11872130760360958
E_tTT,96989966.21162635,2.6281634432893917,2.7776169995323357,0.013261897984121715,0.11872720557038187
E_tTT,98053000.21837057,2.6300820666962705,2.783196039526715,0.013303800081507439,0.11873189336071072
E_tTT,100113276.01363099,2.8642384205890736,2.7937643726139263,0.013376649900615434,0.11874007818329117
E_tTT,100650314.9293028,3.1232630871105367,2.7964678486178443,0.013393814204880257,0.11874201305083773
E_tTT,101962748.11676967,2.641050937898879,2.8029884355175807,0.013432577370992736,0.11874639168934006
E_tTT,103080285.04252502,2.709832475215084,2.8084466899354013,0.013462028620212086,0.11874972681645157
E_tTT,105246193.43664543,2.8638859765231355,2.8187888167029884,0.01350986877778048,0.11875515971444489
E_tTT,105810766.92631996,3.121416262239795,2.8214350446007956,0.013520357250974797,0.1187563533652177
