component,sample,constant,mc,rh,load_type,direction,label,outlier,mc_mean
E_RT,4_TR-201-126-077,,0.1767313019390582,85.0,tension,TR,"$E_{t,RT}$",True,17.860726540382554
E_RT,4_TR-201-126-108,1337.714338551226,0.1771539648962324,85.0,tension,TR,"$E_{t,RT}$",True,17.860726540382554
E_RT,4_TR-201-126-140,1461.221263440164,0.1773866213151928,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-171,1462.643673320775,0.1787089851471169,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-202,1525.322749277532,0.1785027161611588,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-234,1551.984580366262,0.1780634201585504,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-265,1533.165862246188,0.1769439882199695,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-296,1480.135164023465,0.1770450042456836,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-328,1597.211653848422,0.1775689014584371,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-359,1587.591082965005,0.1775749380211853,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-390,1454.010619823807,0.1769084503103853,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-422,1590.606155360569,0.1768820524336159,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-453,1470.518628089903,0.1781073367284124,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-484,1539.859588628072,0.1779859617344051,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-516,1472.887213671308,0.1776727769554823,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-547,1539.924222098697,0.1779949988633781,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-578,1584.260834810419,0.1785792890943105,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-610,1537.602496794579,0.1783100503365194,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-641,1498.901315710633,0.1785714285714283,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-672,1468.5590030134,0.1786482774407691,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-704,1537.227166099852,0.1782633697527313,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-735,1549.162793451819,0.172137034714701,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-766,1529.916541138013,0.1773523164360754,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-798,1471.593780589251,0.1774795733091239,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-923,1544.703416831197,0.1778861510381018,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,4_TR-201-126-954,1408.36171383422,0.1771591761380028,85.0,tension,TR,"$E_{t,RT}$",False,17.860726540382554
E_RT,5_TR-202-131-025,1392.831569727343,,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-056,1278.090197657077,0.2104713519616144,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-087,1390.666172756494,0.2109276237116337,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-119,1277.322507000242,0.2111483797612278,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-150,1369.429688578775,0.2112982814361068,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-181,1276.733176350402,0.2116477758159139,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-213,1307.610434298796,0.2121879422587037,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-244,1215.804156150273,0.2118120045300113,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-275,1255.892454858312,0.2102703930924789,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-307,1338.226209029992,0.209466613536745,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-338,1353.79166674725,0.209412697513734,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-369,1451.313942590673,0.2098688711516534,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-401,1196.463449383021,0.2101373297623796,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-432,1323.897204296701,0.2103062326004205,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-463,1334.527537115942,0.2116383474455873,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-495,1251.032945186367,0.2097925875552532,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-526,1269.011916416655,0.2091692656648708,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-557,1285.62117787674,0.2079027355623101,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-589,1378.441949603579,0.206994523667516,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-620,1153.193083314874,0.2083129584352077,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-651,1151.601942983775,0.2095123626373625,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-683,1140.266886813977,0.2099634160283526,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-714,1180.643791721146,0.2108669527896995,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-745,1239.950712612857,0.2094806453451911,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-777,1265.066221538888,0.2077833984824097,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-902,1092.76879556199,0.2084186255764255,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-947,1039.78968523003,0.2084914081678198,95.0,tension,TR,"$E_{t,RT}$",False,21.454902261363486
E_RT,5_TR-202-131-978,,0.2083821334251923,95.0,tension,TR,"$E_{t,RT}$",True,21.454902261363486
E_RL,3_CL-012-119-025,,0.0852469199710114,35.0,compression,RL,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CL-012-119-123,46509.83124753729,0.0856627349598749,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-119-222,,0.0855838051490225,35.0,compression,RL,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CL-012-119-418,47891.54289784849,0.0847553426279806,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-119-517,94759.24799937922,,35.0,compression,RL,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CL-012-119-615,66675.78036685346,0.0847397434538323,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-119-713,45216.69666142533,0.0846742469149108,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-119-812,57166.55384978288,0.085272139192505,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-119-910,45534.10542010948,0.0862968129627642,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-125,55980.39951012746,0.0858975006311537,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-224,61049.45676033323,0.0862054975149609,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-322,46756.27128649423,0.0865154659551339,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-420,50385.58113051465,0.0868592021114606,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-519,49907.96237469451,0.0860601503759398,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-617,61444.82671557106,0.0861198738170346,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-715,45559.71809254139,0.0862710187932741,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-814,81024.96070368921,0.0863417599675768,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-150-912,58375.71926719253,0.0872157556112175,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-028,37471.44082641908,0.0871552480265082,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-126,55631.63691882542,0.0872540883573347,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-225,57750.38929958175,0.0829091086405306,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-323,80553.91476198574,0.0880211844005777,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-421,67883.42138238202,0.0883796092257969,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-520,53807.46815666923,0.0877877392779257,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-618,72309.33452268792,0.0878732421498748,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-716,50755.47044333156,0.0877054315870644,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-815,58149.99181575556,0.0882685926215107,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CL-012-182-913,39082.73434465204,0.0878983899145381,35.0,compression,RL,"$E_{c,RL}$",False,8.651456872811226
E_RL,2_CL-012-165-020,,0.1087830687830689,65.0,compression,RL,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CL-012-165-118,38069.71133703146,0.1092659580388446,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-216,46129.72014727818,0.109229490022173,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-314,53167.11091412137,0.1099440164070727,65.0,compression,RL,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CL-012-165-413,33770.4510244773,0.1100967117988395,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-511,50308.71198931171,0.1089469250210616,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-609,41734.44767896447,0.1088507487800773,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-806,43318.64206176781,0.1089609310058186,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-012-165-904,39635.2990928963,0.1092605768704503,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-020,50266.08063131649,0.1008148612456551,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-118,38009.9357476578,0.1013166073345764,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-217,40165.31154745835,0.1014866760168303,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-315,,0.1022299417301658,65.0,compression,RL,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CL-013-101-413,40981.10197202345,0.1023321315908067,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-512,42578.42949751857,0.1013525698827773,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-610,,0.1025908498214184,65.0,compression,RL,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CL-013-101-708,,0.1025976260106658,65.0,compression,RL,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CL-013-101-807,31932.7634489558,0.1028626175821623,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-101-905,35154.73698358545,0.1025738420545382,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-020,38554.69171943689,0.1056480610720803,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-118,34446.65196051108,0.1055857253685027,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-216,34033.68182727553,0.1057184179785281,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-315,37591.39644517875,0.1059299938980416,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-413,33035.2059512541,0.1058977500556918,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-511,35775.03751171586,0.1045119087554511,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-610,40124.68679147975,0.1049054076678385,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-708,42098.21244333114,0.1051233816532034,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-806,40652.59974355628,0.1056926729611838,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CL-013-133-905,47918.02529888433,0.1065925846778502,65.0,compression,RL,"$E_{c,RL}$",False,10.773831171367759
E_RL,4_CL-015-138-028,,0.1703131104537588,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-015-138-127,68411.29824542224,0.1692964711171051,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-225,80402.50518810489,0.1681718371713305,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-323,88991.4701293395,0.1660650206202131,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-422,38437.83109610461,0.1656272783354832,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-520,39537.98397321647,0.1786480867561949,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-618,54645.64450497319,0.174606277225511,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-717,54998.30921300352,0.1740437004999156,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-015-138-815,162266.7294220527,0.1743290940668944,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-015-138-913,,0.1722701626286093,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-016-106-029,27840.25638979546,0.1789454434623588,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-127,31444.24969011786,0.176760135955329,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-225,152948.6972156087,0.1761045611527926,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-016-106-323,31424.25941049226,0.172621175481022,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-422,28690.22537599398,0.1756424986394147,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-520,31188.38158248701,0.1754760045648386,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-815,72540.80172429339,0.1788083832335329,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-016-106-913,52610.29948438757,0.1775695495285765,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-029,57591.34827298979,0.1615185415371867,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-127,,0.1648026832975211,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-328-135-225,32518.5153911597,0.1649916335494666,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-520,43758.26385349405,0.1675245909994395,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-619,31199.0733472892,0.1673507270289782,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-717,,0.1640538400633412,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,4_CL-328-135-815,51095.03457471159,0.1611749815420314,85.0,compression,RL,"$E_{c,RL}$",False,17.52420514523518
E_RL,4_CL-328-135-914,,0.172192485306465,85.0,compression,RL,"$E_{c,RL}$",True,17.52420514523518
E_RL,5_CL-015-098-012,326559.6740457602,0.2239948516793333,95.0,compression,RL,"$E_{c,RL}$",True,22.13641957047172
E_RL,5_CL-015-098-247,67485.34104391049,0.2196753566158387,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-345,65443.89767405204,0.2240284619594963,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-444,70782.4701721227,0.2277860696517413,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-542,62223.61313756571,0.2313273446824549,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-640,67919.33174837468,0.2237628038997902,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-739,65409.61347386084,0.2258303952495824,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-015-098-837,61427.06894805707,0.2287039939808137,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-016-130-304,51084.747817348,0.2196942298208121,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-016-130-403,163223.2801114024,0.221689018150482,95.0,compression,RL,"$E_{c,RL}$",True,22.13641957047172
E_RL,5_CL-016-130-501,69850.63405965207,0.2191276816420111,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-016-130-599,51710.46232641823,0.2207568807339449,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-016-130-796,65936.85035716757,0.2208268417538392,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-016-130-894,70186.96063478682,0.2216082338048323,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-013,46906.80654130571,0.2215781537946055,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-111,55142.7700407655,0.218746324250147,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-210,43731.26039358743,0.2272788054379318,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-308,53322.91640167398,0.2302862264045258,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-406,43971.44756707886,0.2327132038195586,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-603,46751.91225231104,0.2243271506412021,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-701,45282.71444557249,0.2264287690179806,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-800,58075.67362780483,0.2286766742369688,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-017-162-898,45987.97217992963,0.2281405644714996,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-145-151-025,44511.27718740641,0.2171329647623835,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-145-151-123,51177.32620504571,0.2171554500762841,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,5_CL-145-151-221,35616.67721680395,0.2170757266560035,95.0,compression,RL,"$E_{c,RL}$",False,22.13641957047172
E_RL,3_CR-161-132-008,,0.0865763008307826,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-039,,0.0864522844308096,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-071,,0.0869257950530035,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-102,15125.88149986213,0.0869690744545001,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-133,,,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-165,,0.0857713208384163,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-196,,0.0856855177043128,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-227,,0.0906786773345269,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-259,19355.33950093811,0.085667861945316,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-290,17346.58659081878,0.085894121614027,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-321,19525.79622110907,0.0856436768549028,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-353,,0.085593548030713,35.0,compression,LR,"$E_{c,RL}$",True,8.651456872811226
E_RL,3_CR-161-132-415,17779.98813533904,0.0852292467231668,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-447,21090.91994660628,0.0854408482142856,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-478,17303.5604270305,0.0859094695917801,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-509,11118.75614738107,0.0855278438312227,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-541,15348.30087716951,0.0864026585433397,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-572,18153.95919286322,0.0864740716143671,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-697,12482.83785061304,0.0864267782426777,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-728,12462.7326378238,0.0869807328210269,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-760,15196.51978824775,0.0874244797493846,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-791,10470.09875132211,0.0866993408822037,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-822,8584.446722423174,0.0867194910998271,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-854,11230.27069643057,0.0861475780896333,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-885,12040.03696265004,0.0865757764326526,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-916,14048.10061137981,0.0866444167892295,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-948,10986.39025306186,0.086173741917346,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,3_CR-161-132-979,10999.94536544873,0.0864422968872908,35.0,compression,LR,"$E_{c,RL}$",False,8.651456872811226
E_RL,2_CR-168-154-011,11939.46944212309,0.0914486711829077,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-043,16893.47720863004,,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-074,21259.33510801968,0.0988460529766587,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-105,15198.16454279866,0.1009357454772302,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-137,13624.4301890254,0.1028161641541039,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-168,24446.59433730686,0.1039280125195616,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-199,22626.02673036223,0.0897751046025104,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-231,20190.85287642209,0.0919372549019607,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-262,24859.34696303531,0.0911664838322102,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-293,19520.17474937091,0.0911959968291715,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-325,24587.71172869379,0.0933277556996444,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-356,26789.86939646843,0.0944415146081637,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-419,19611.56291711044,0.0949734607218684,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-450,25121.03230906821,0.0821375817683056,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-481,22028.54151881539,0.0947094995759117,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-513,32182.58085122873,0.0927717246877491,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-544,21421.90111050101,0.0917443759549022,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-575,,0.0932580117206061,65.0,compression,LR,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CR-168-154-607,,0.0941815131026993,65.0,compression,LR,"$E_{c,RL}$",True,10.773831171367759
E_RL,2_CR-168-154-669,13176.60162076402,0.0904806297907603,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-701,16973.44290615428,0.091744466589741,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-732,15666.86177909404,0.091279924401512,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-763,18435.21000732773,0.0920449746621621,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-795,15880.11848108903,0.0916841223292837,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-857,11957.05505302853,0.090311418685121,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-889,10764.3404510148,0.0923117430226435,65.0,compression,LR,"$E_{c,RL}$",False,10.773831171367759
E_RL,2_CR-168-154-920,,0.0924768518518518,65.0,compression,LR,"$E_{c,RL}$",True,10.773831171367759
