sample,component,times,KV_model,strain_corrected,strain_experiment
1_cR-089-111-283,eyy,2025-06-04 09:08:34.000,1.7309143248528265,1.711743731580507,1.711743731580507
1_cR-089-111-283,eyy,2025-06-04 11:08:34.000,1.7413880434875804,1.7267594654656067,1.7267594654656067
1_cR-089-111-283,eyy,2025-06-04 13:08:34.000,1.7513488223465008,1.734780151655648,1.734780151655648
1_cR-089-111-283,eyy,2025-06-04 15:08:34.000,1.7608413170912596,1.747278408038342,1.747278408038342
1_cR-089-111-283,eyy,2025-06-04 17:08:34.000,1.769905974540082,1.7572268805594011,1.7572268805594011
1_cR-089-111-283,eyy,2025-06-04 20:08:34.000,1.782779959990462,1.7672017152616097,1.7672017152616097
1_cR-089-111-283,eyy,2025-06-04 23:08:34.500,1.7948829422477717,1.7881933758127675,1.7881933758127675
1_cR-089-111-283,eyy,2025-06-05 02:08:34.500,1.8063082099394905,1.8063823938362857,1.8063823938362857
1_cR-089-111-283,eyy,2025-06-05 05:08:34.000,1.817137298371162,1.8192508314412674,1.8192508314412674
1_cR-089-111-283,eyy,2025-06-05 08:08:34.500,1.827441963870316,1.8321741150475235,1.8321741150475235
1_cR-089-111-283,eyy,2025-06-05 11:08:34.000,1.8372809797013996,1.8403912398709779,1.8403912398709779
1_cR-089-111-283,eyy,2025-06-05 14:08:34.500,1.8467085863438082,1.862957558654752,1.862957558654752
1_cR-089-111-283,eyy,2025-06-05 17:08:35.000,1.8557691526665192,1.870426560102313,1.870426560102313
1_cR-089-111-283,eyy,2025-06-05 20:08:35.000,1.8645014492631873,1.8725031790520223,1.8725031790520223
1_cR-089-111-283,eyy,2025-06-05 23:08:35.000,1.8729397858575,1.874803474865995,1.874803474865995
1_cR-089-111-283,eyy,2025-06-06 02:08:35.000,1.8811134972967491,1.8914851375293154,1.8914851375293154
1_cR-089-111-283,eyy,2025-06-06 05:08:35.000,1.8890480020106337,1.9047265099185144,1.9047265099185144
1_cR-089-111-283,eyy,2025-06-06 08:08:35.000,1.8967653450153605,1.906589810500511,1.906589810500511
1_cR-089-111-283,eyy,2025-06-06 11:08:35.000,1.9042846653191434,1.9154828473816794,1.9154828473816794
1_cR-089-111-283,eyy,2025-06-06 14:08:35.000,1.9116225982588182,1.919343443135511,1.919343443135511
1_cR-089-111-283,eyy,2025-06-06 17:08:35.000,1.9187936218306012,1.9409758918138516,1.9409758918138516
1_cR-089-111-283,eyy,2025-06-06 20:08:35.000,1.9258103548156258,1.9413731686575608,1.9413731686575608
1_cR-089-111-283,eyy,2025-06-06 23:08:35.000,1.9326838134143076,1.941779875199409,1.941779875199409
1_cR-089-111-283,eyy,2025-06-07 02:08:35.000,1.939423632168423,1.945863810194078,1.945863810194078
1_cR-089-111-283,eyy,2025-06-07 05:08:35.000,1.9460382541448047,1.9694486447360053,1.9694486447360053
1_cR-089-111-283,eyy,2025-06-07 08:08:35.000,1.952535094661756,1.9671476884790966,1.9671476884790966
1_cR-089-111-283,eyy,2025-06-07 11:08:35.000,1.9589206822429783,1.9649443012499588,1.9649443012499588
1_cR-089-111-283,eyy,2025-06-07 14:08:35.000,1.9652007799705327,1.9761599039848785,1.9761599039848785
1_cR-089-111-283,eyy,2025-06-07 17:08:35.000,1.971380489966607,1.9807753472018717,1.9807753472018717
1_cR-089-111-283,eyy,2025-06-07 20:08:35.000,1.977464343353635,1.9907269215333345,1.9907269215333345
1_cR-089-111-283,eyy,2025-06-07 23:08:35.000,1.9834563777150405,2.0012137132924477,2.0012137132924477
1_cR-089-111-283,eyy,2025-06-08 02:08:35.000,1.9893602037972005,1.9961667810329375,1.9961667810329375
1_cR-089-111-283,eyy,2025-06-08 05:08:35.000,1.9951790629507837,2.011915993925745,2.011915993925745
1_cR-089-111-283,eyy,2025-06-08 08:08:35.500,2.000916140336664,2.0060052402818025,2.0060052402818025
1_cR-089-111-283,eyy,2025-06-08 11:08:35.500,2.0065735489733214,2.003000647902669,2.003000647902669
1_cR-089-111-283,eyy,2025-06-08 14:08:35.000,2.0121537032114913,2.0117309752086925,2.0117309752086925
1_cR-089-111-283,eyy,2025-06-08 17:08:36.000,2.0176598205458447,2.0161112138432356,2.0161112138432356
1_cR-089-111-283,eyy,2025-06-08 20:08:35.000,2.0230921344718444,2.0284973970713134,2.0284973970713134
1_cR-089-111-283,eyy,2025-06-08 23:08:35.500,2.0284542652196005,2.0401403304291423,2.0401403304291423
1_cR-089-111-283,eyy,2025-06-09 02:08:35.500,2.0337469264348025,2.037230114076773,2.037230114076773
1_cR-089-111-283,eyy,2025-06-09 05:08:36.000,2.0389722041656873,2.047886389055278,2.047886389055278
1_cR-089-111-283,eyy,2025-06-09 08:08:36.000,2.0441311049348374,2.052665237383561,2.052665237383561
1_cR-089-111-283,eyy,2025-06-09 11:08:36.000,2.0492252698689732,2.0614517967354513,2.0614517967354513
1_cR-089-111-283,eyy,2025-06-09 14:08:36.000,2.0542560152420632,2.0495228189274424,2.0495228189274424
1_cR-089-111-283,eyy,2025-06-09 17:08:36.000,2.059224585584887,2.051509222021403,2.051509222021403
1_cR-089-111-283,eyy,2025-06-09 20:08:36.000,2.064132162021303,2.0653510697617237,2.0653510697617237
1_cR-089-111-283,eyy,2025-06-09 23:08:36.000,2.068979869468,2.0715256288601887,2.0715256288601887
1_cR-089-111-283,eyy,2025-06-10 02:08:36.000,2.07376878285568,2.06337769721417,2.06337769721417
1_cR-089-111-283,eyy,2025-06-10 05:08:36.000,2.0784999325076097,2.0745014299628783,2.0745014299628783
1_cR-089-111-283,eyy,2025-06-10 08:08:36.000,2.0831743087925654,2.091464494889325,2.091464494889325
1_cR-089-111-283,eyy,2025-06-10 11:08:36.000,2.0877928661528777,2.0912389041399524,2.0912389041399524
1_cR-089-111-283,eyy,2025-06-10 14:08:36.000,2.0923565265942923,2.0921913409877972,2.0921913409877972
1_cR-089-111-283,eyy,2025-06-10 17:08:36.000,2.096866182712251,2.091204949497312,2.091204949497312
1_cR-089-111-283,eyy,2025-06-10 20:08:36.000,2.101322700318848,2.0941202765145808,2.0941202765145808
1_cR-089-111-283,eyy,2025-06-10 23:08:36.000,2.1057269207257416,2.093176230780951,2.093176230780951
1_cR-089-111-283,eyy,2025-06-11 02:08:36.000,2.110079662730625,2.1185066275122177,2.1185066275122177
1_cR-089-111-283,eyy,2025-06-11 05:08:36.500,2.1143819223566185,2.1190575706661052,2.1190575706661052
1_cR-089-111-283,eyy,2025-06-11 08:08:36.000,2.1186338843210795,2.114488546848856,2.114488546848856
1_cR-089-111-283,eyy,2025-06-11 11:08:36.000,2.122836903440528,2.1236005564150386,2.1236005564150386
1_cR-089-111-283,eyy,2025-06-11 14:08:36.500,2.126991716938494,2.1202747430551767,2.1202747430551767
1_cR-089-111-283,eyy,2025-06-11 17:08:36.500,2.131098668375003,2.160692685940728,2.160692685940728
1_cR-089-111-283,eyy,2025-06-11 20:08:36.500,2.135158664543283,2.145342303451745,2.145342303451745
1_cR-089-111-283,eyy,2025-06-11 23:08:37.000,2.1391725894448856,2.143933833621479,2.143933833621479
1_cR-089-111-283,eyy,2025-06-12 02:08:37.000,2.143140757307493,2.159761397932944,2.159761397932944
1_cR-089-111-283,eyy,2025-06-12 05:08:37.000,2.1470640280846487,2.154967378231065,2.154967378231065
1_cR-089-111-283,eyy,2025-06-12 08:08:37.000,2.1509430626187394,2.172343205153759,2.172343205153759
1_cR-089-111-283,eyy,2025-06-12 11:08:37.000,2.1547785100210533,2.1672717588508323,2.1672717588508323
1_cR-089-111-283,eyy,2025-06-12 14:08:37.000,2.1585710081144525,2.1614471872445575,2.1614471872445575
1_cR-089-111-283,eyy,2025-06-12 17:08:37.000,2.1623211838321197,2.1869628873835394,2.1869628873835394
1_cR-089-111-283,eyy,2025-06-12 20:08:37.000,2.1660296535782306,2.1735434230951034,2.1735434230951034
1_cR-089-111-283,eyy,2025-06-12 23:08:37.000,2.1696970235555875,2.173632426111115,2.173632426111115
1_cR-089-111-283,eyy,2025-06-13 02:08:37.000,2.173323890064572,2.1660318629210744,2.1660318629210744
1_cR-089-111-283,eyy,2025-06-13 05:08:37.000,2.1769108397771535,2.1751098675905283,2.1751098675905283
1_cR-089-111-283,eyy,2025-06-13 08:08:37.000,2.180458449989179,2.18392762012803,2.18392762012803
1_cR-089-111-283,eyy,2025-06-13 11:08:37.000,2.183967288853725,2.1908787423647875,2.1908787423647875
1_cR-089-111-283,eyy,2025-06-13 14:08:37.000,2.1874379155979096,2.2023440141202717,2.2023440141202717
1_cR-089-111-283,eyy,2025-06-13 17:08:37.000,2.1908708807252304,2.20528544186014,2.20528544186014
1_cR-089-111-283,eyy,2025-06-13 20:08:37.000,2.1942667262052096,2.198482300776956,2.198482300776956
1_cR-089-111-283,eyy,2025-06-13 23:08:37.000,2.1976259856518836,2.197943589453541,2.197943589453541
1_cR-089-111-283,eyy,2025-06-14 02:08:37.000,2.200949184492464,2.1923862085573265,2.1923862085573265
1_cR-089-111-283,eyy,2025-06-14 05:08:37.500,2.2042369915186923,2.1927532884033956,2.1927532884033956
1_cR-089-111-283,eyy,2025-06-14 08:08:37.000,2.2074894620822456,2.2057169930912073,2.2057169930912073
1_cR-089-111-283,eyy,2025-06-14 11:08:37.000,2.210707552153937,2.2031468518921336,2.2031468518921336
1_cR-089-111-283,eyy,2025-06-14 14:08:37.000,2.2138916045493033,2.200872227714801,2.200872227714801
1_cR-089-111-283,eyy,2025-06-14 17:08:38.000,2.21704239619389,2.2053364749614155,2.2053364749614155
1_cR-089-111-283,eyy,2025-06-14 20:08:37.500,2.2201596795554153,2.247936421297043,2.247936421297043
1_cR-089-111-283,eyy,2025-06-14 23:08:38.000,2.223244650815106,2.245290831344397,2.245290831344397
1_cR-089-111-283,eyy,2025-06-15 02:08:38.000,2.2262973444108063,2.24399281668904,2.24399281668904
1_cR-089-111-283,eyy,2025-06-15 05:08:38.000,2.229318362083908,2.2440711306970833,2.2440711306970833
1_cR-089-111-283,eyy,2025-06-15 08:08:38.000,2.2323081551572495,2.24795321716472,2.24795321716472
1_cR-089-111-283,eyy,2025-06-15 11:08:38.000,2.235267168212711,2.24644468425965,2.24644468425965
1_cR-089-111-283,eyy,2025-06-15 14:08:38.000,2.2381958391988555,2.2573396496327245,2.2573396496327245
1_cR-089-111-283,eyy,2025-06-15 17:08:38.000,2.2410945995359386,2.242864695279947,2.242864695279947
1_cR-089-111-283,eyy,2025-06-15 20:08:38.000,2.243963874218487,2.249060936507241,2.249060936507241
1_cR-089-111-283,eyy,2025-06-15 23:08:38.000,2.2468040819155872,2.2583800477828935,2.2583800477828935
1_cR-089-111-283,eyy,2025-06-16 02:08:38.000,2.249615635069033,2.2501429966470092,2.2501429966470092
1_cR-089-111-283,eyy,2025-06-16 05:08:38.000,2.252398939989451,2.2341506192557015,2.2341506192557015
1_cR-089-111-283,eyy,2025-06-16 08:08:38.000,2.255154396950516,2.2500860370684013,2.2500860370684013
1_cR-089-111-283,eyy,2025-06-16 11:08:38.000,2.2578824002813445,2.236706394302415,2.236706394302415
1_cR-089-111-283,eyy,2025-06-16 14:08:38.000,2.260583338457158,2.2460430655925365,2.2460430655925365
1_cR-089-111-283,eyy,2025-06-16 17:08:38.500,2.263257717384589,2.2575345872531205,2.2575345872531205
1_cR-089-111-283,eyy,2025-06-16 20:08:38.500,2.265905666494702,2.2560902194722727,2.2560902194722727
1_cR-089-111-283,eyy,2025-06-16 23:08:38.000,2.26852756085638,2.25000848674715,2.25000848674715
1_cR-089-111-283,eyy,2025-06-17 02:08:38.500,2.271124128788369,2.259698687743423,2.259698687743423
1_cR-089-111-283,eyy,2025-06-17 05:08:39.000,2.2736954868762917,2.2521149165496155,2.2521149165496155
1_cR-089-111-283,eyy,2025-06-17 08:08:38.500,2.276241755699698,2.2742668953848706,2.2742668953848706
1_cR-089-111-283,eyy,2025-06-17 11:08:39.000,2.27876375673796,2.2540087499345636,2.2540087499345636
1_cR-089-111-283,eyy,2025-06-17 14:08:39.000,2.2812614827570714,2.2643108148289883,2.2643108148289883
1_cR-089-111-283,eyy,2025-06-17 17:08:39.000,2.283735390691019,2.2903606420963643,2.2903606420963643
1_cR-089-111-283,eyy,2025-06-17 20:08:39.000,2.2861858151262036,2.2691012267297315,2.2691012267297315
1_cR-089-111-283,eyy,2025-06-17 23:08:39.000,2.288613085695095,2.2686746952432655,2.2686746952432655
1_cR-089-111-283,eyy,2025-06-18 02:08:39.000,2.2910175271503137,2.2785693710779507,2.2785693710779507
1_cR-089-111-283,eyy,2025-06-18 05:08:39.000,2.2933994594375466,2.2851170718446183,2.2851170718446183
1_cR-089-111-283,eyy,2025-06-18 08:08:39.000,2.2957591977673393,2.28974167174392,2.28974167174392
1_cR-089-111-283,eyy,2025-06-18 11:08:39.000,2.2980970526857805,2.284402824571516,2.284402824571516
1_cR-089-111-283,eyy,2025-06-18 14:08:39.000,2.3004133301441048,2.296733769561107,2.296733769561107
1_cR-089-111-283,eyy,2025-06-18 17:08:39.000,2.302708331567224,2.2940299511521176,2.2940299511521176
1_cR-089-111-283,eyy,2025-06-18 20:08:39.000,2.304982353921223,2.3021349548830767,2.3021349548830767
1_cR-089-111-283,eyy,2025-06-18 23:08:39.000,2.307235689779824,2.3082683121578116,2.3082683121578116
1_cR-089-111-283,eyy,2025-06-19 02:08:39.000,2.3094686273898457,2.306368753586364,2.306368753586364
1_cR-089-111-283,eyy,2025-06-19 05:08:39.000,2.3116814507356747,2.305118146904444,2.305118146904444
1_cR-089-111-283,eyy,2025-06-19 08:08:39.500,2.313874540675139,2.3048256971144876,2.3048256971144876
1_cR-089-111-283,eyy,2025-06-19 11:08:39.500,2.316047969813347,2.3062915208003174,2.3062915208003174
1_cR-089-111-283,eyy,2025-06-19 14:08:39.500,2.318202111708594,2.310057222229658,2.310057222229658
1_cR-089-111-283,eyy,2025-06-19 17:08:40.000,2.3203373323328647,2.312029728408589,2.312029728408589
1_cR-089-111-283,eyy,2025-06-19 20:08:39.500,2.322453600055616,2.3114785690572046,2.3114785690572046
1_cR-089-111-283,eyy,2025-06-19 23:08:39.500,2.324551469823068,2.315496213889691,2.315496213889691
1_cR-089-111-283,eyy,2025-06-20 02:08:39.500,2.3266310990957644,2.3112914321147624,2.3112914321147624
1_cR-089-111-283,eyy,2025-06-20 05:08:39.500,2.3286927399659016,2.3134605089893894,2.3134605089893894
1_cR-089-111-283,eyy,2025-06-20 08:08:39.500,2.3307366408015513,2.3156543437824477,2.3156543437824477
1_cR-089-111-283,eyy,2025-06-20 11:08:39.500,2.332763046302082,2.3214371327571173,2.3214371327571173
1_cR-089-111-283,eyy,2025-06-20 14:08:39.500,2.3347721975527533,2.320547318319761,2.320547318319761
1_cR-089-111-283,eyy,2025-06-20 17:08:40.000,2.3367644239166467,2.32339401550997,2.32339401550997
1_cR-089-111-283,eyy,2025-06-20 20:08:40.000,2.338739774963422,2.3249599787118322,2.3249599787118322
1_cR-089-111-283,eyy,2025-06-20 23:08:40.000,2.340698573875848,2.329847230232802,2.329847230232802
1_cR-089-111-283,eyy,2025-06-21 02:08:40.000,2.3426410478124176,2.3360895890445836,2.3360895890445836
1_cR-089-111-283,eyy,2025-06-21 05:08:40.000,2.344567420578504,2.3295355930565584,2.3295355930565584
1_cR-089-111-283,eyy,2025-06-21 08:08:40.000,2.346477912676252,2.3323254432897067,2.3323254432897067
1_cR-089-111-283,eyy,2025-06-21 11:08:40.000,2.348372741353713,2.3371390660779205,2.3371390660779205
1_cR-089-111-283,eyy,2025-06-21 14:08:40.000,2.3502521206532583,2.3360870441459163,2.3360870441459163
1_cR-089-111-283,eyy,2025-06-21 17:08:40.000,2.352116261459269,2.3388700061256795,2.3388700061256795
1_cR-089-111-283,eyy,2025-06-21 20:08:40.000,2.353965371545108,2.351184488807985,2.351184488807985
1_cR-089-111-283,eyy,2025-06-21 23:08:40.000,2.3557996556194025,2.349439385365088,2.349439385365088
1_cR-089-111-283,eyy,2025-06-22 02:08:40.000,2.357619315371628,2.351115878027126,2.351115878027126
1_cR-089-111-283,eyy,2025-06-22 05:08:40.500,2.359424632761767,2.3501612409012758,2.3501612409012758
1_cR-089-111-283,eyy,2025-06-22 08:08:40.000,2.3612155538408164,2.358434456596323,2.358434456596323
1_cR-089-111-283,eyy,2025-06-22 11:08:41.000,2.362992685131819,2.3558795397938543,2.3558795397938543
1_cR-089-111-283,eyy,2025-06-22 14:08:40.500,2.3647557230836975,2.3599673227009874,2.3599673227009874
1_cR-089-111-283,eyy,2025-06-22 17:08:41.000,2.366505264056023,2.3606115128503484,2.3606115128503484
1_cR-089-111-283,eyy,2025-06-22 20:08:41.000,2.3682412486183115,2.3586929042562605,2.3586929042562605
1_cR-089-111-283,eyy,2025-06-22 23:08:41.000,2.369963939854706,2.3711243250571203,2.3711243250571203
1_cR-089-111-283,eyy,2025-06-23 02:08:41.000,2.3716735168630176,2.3669707698427263,2.3669707698427263
1_cR-089-111-283,eyy,2025-06-23 05:08:41.000,2.3733701561028333,2.3657659851910764,2.3657659851910764
1_cR-089-111-283,eyy,2025-06-23 08:08:41.000,2.3750540314347535,2.3688588764436953,2.3688588764436953
1_cR-089-111-283,eyy,2025-06-23 11:08:41.000,2.3767253141590428,2.3682320223489,2.3682320223489
1_cR-089-111-283,eyy,2025-06-23 14:08:41.000,2.378384173053708,2.376458564156124,2.376458564156124
1_cR-089-111-283,eyy,2025-06-23 17:08:41.000,2.3800307744120057,2.377037518373111,2.377037518373111
1_cR-089-111-283,eyy,2025-06-23 20:08:41.000,2.381665282079398,2.381412958636646,2.381412958636646
1_cR-089-111-283,eyy,2025-06-23 23:08:41.000,2.383287857489949,2.384378975340069,2.384378975340069
1_cR-089-111-283,eyy,2025-06-24 02:08:41.000,2.384898659702187,2.3833321235722313,2.3833321235722313
1_cR-089-111-283,eyy,2025-06-24 05:08:41.000,2.3864978454344303,2.3883345179297666,2.3883345179297666
1_cR-089-111-283,eyy,2025-06-24 08:08:41.000,2.3880855690995846,2.3888060553991037,2.3888060553991037
1_cR-089-111-283,eyy,2025-06-24 11:08:41.500,2.3896620555620505,2.383406774572275,2.383406774572275
1_cR-089-111-283,eyy,2025-06-24 14:08:41.000,2.391227236558376,2.384478533637691,2.384478533637691
1_cR-089-111-283,eyy,2025-06-24 17:08:41.500,2.3927815496597074,2.393092350930887,2.393092350930887
1_cR-089-111-283,eyy,2025-06-24 20:08:41.500,2.394324923766781,2.392564534248097,2.392564534248097
1_cR-089-111-283,eyy,2025-06-24 23:08:41.500,2.39585757447887,2.400075533177162,2.400075533177162
1_cR-089-111-283,eyy,2025-06-25 02:08:41.500,2.397379643078632,2.399474053681927,2.399474053681927
1_cR-089-111-283,eyy,2025-06-25 05:08:41.000,2.398891199029757,2.3960034230887093,2.3960034230887093
1_cR-089-111-283,eyy,2025-06-25 08:08:41.500,2.4003925887231965,2.399664827112525,2.399664827112525
1_cR-089-111-283,eyy,2025-06-25 11:08:42.000,2.4018838068781556,2.4021259499920253,2.4021259499920253
1_cR-089-111-283,eyy,2025-06-25 14:08:42.000,2.4033649183358756,2.4109152892226327,2.4109152892226327
1_cR-089-111-283,eyy,2025-06-25 17:08:42.000,2.4048361235726174,2.4051781833760724,2.4051781833760724
1_cR-089-111-283,eyy,2025-06-25 20:08:42.000,2.406297551869471,2.434081440573659,2.434081440573659
1_cR-089-111-283,eyy,2025-06-25 23:08:42.000,2.4077493306100655,2.4317327390566734,2.4317327390566734
1_cR-089-111-283,eyy,2025-06-26 02:08:42.000,2.409191585308778,2.4354742057405905,2.4354742057405905
1_cR-089-111-283,eyy,2025-06-26 05:08:42.000,2.410624439638524,2.429797786626156,2.429797786626156
1_cR-089-111-283,eyy,2025-06-26 08:08:42.000,2.4120480154581303,2.4461730232404295,2.4461730232404295
1_cR-089-111-283,eyy,2025-06-26 11:08:42.000,2.413462432839302,2.439771795738335,2.439771795738335
1_cR-089-111-283,eyy,2025-06-26 14:08:42.000,2.4148678100931926,2.440213346579298,2.440213346579298
1_cR-089-111-283,eyy,2025-06-26 17:08:42.000,2.4162642637965703,2.4478042033307665,2.4478042033307665
1_cR-089-111-283,eyy,2025-06-26 20:08:42.000,2.4176519088176,2.447972168407627,2.447972168407627
1_cR-089-111-283,eyy,2025-06-26 23:08:42.500,2.4190309219819333,2.4388001656247895,2.4388001656247895
1_cR-089-111-283,eyy,2025-06-27 02:08:42.500,2.420401287140116,2.446043852444268,2.446043852444268
1_cR-089-111-283,eyy,2025-06-27 05:08:42.500,2.421763178225973,2.4287547906550495,2.4287547906550495
1_cR-089-111-283,eyy,2025-06-27 08:08:42.500,2.4231167035234074,2.4134535966282042,2.4134535966282042
1_cR-089-111-283,eyy,2025-06-27 11:08:42.500,2.4244619697309826,2.4083526016764285,2.4083526016764285
1_cR-089-111-283,eyy,2025-06-27 14:08:43.000,2.425799143701676,2.4181172214850415,2.4181172214850415
1_cR-089-111-283,eyy,2025-06-27 17:08:43.000,2.427128205230998,2.4087209590165215,2.4087209590165215
1_cR-089-111-283,eyy,2025-06-27 20:08:43.000,2.4284493184926808,2.423093465670891,2.423093465670891
1_cR-089-111-283,eyy,2025-06-27 23:08:42.500,2.429762523456787,2.427598518724381,2.427598518724381
1_cR-089-111-283,eyy,2025-06-30 08:37:47.000,2.4535373519597936,2.435626445602667,2.435626445602667
1_cR-089-111-283,eyy,2025-06-30 11:37:10.500,2.4547077345434363,2.4360147460375816,2.4360147460375816
1_cR-089-111-283,eyy,2025-06-30 14:37:10.500,2.455876064164804,2.4444351224268868,2.4444351224268868
1_cR-089-111-283,eyy,2025-06-30 17:37:10.000,2.4570383806400975,2.4471682804640946,2.4471682804640946
1_cR-089-111-283,eyy,2025-06-30 20:37:11.000,2.458194969990508,2.453677633653227,2.453677633653227
1_cR-089-111-283,eyy,2025-06-30 23:37:10.000,2.459345528377059,2.451649533636072,2.451649533636072
1_cR-089-111-283,eyy,2025-07-01 02:37:11.000,2.4604905515015676,2.4605958717692142,2.4605958717692142
1_cR-089-111-283,eyy,2025-07-01 09:06:01.000,2.462944487867773,2.4557842825306118,2.4557842825306118
1_cR-089-111-283,eyy,2025-07-01 12:05:53.000,2.4640708533034,2.462933154516051,2.462933154516051
1_cR-089-111-283,eyy,2025-07-01 15:55:51.000,2.465503010100588,2.4725462787252526,2.4725462787252526
1_cR-089-111-283,eyy,2025-07-01 18:01:04.000,2.466279112446048,2.48784582274454,2.48784582274454
1_cR-089-111-283,eyy,2025-07-01 18:55:50.000,2.4666177463808827,2.4894870219474323,2.4894870219474323
1_cR-089-111-283,eyy,2025-07-01 21:55:50.000,2.46772726230298,2.4772262791120885,2.4772262791120885
1_cR-089-111-283,eyy,2025-07-02 00:55:50.000,2.4688315167558432,2.4799607200061335,2.4799607200061335
1_cR-089-111-283,eyy,2025-07-02 03:55:50.000,2.469930571199595,2.474468563248692,2.474468563248692
1_cR-089-111-283,eyy,2025-07-02 06:55:50.000,2.4710244862046284,2.478742260725534,2.478742260725534
1_cR-089-111-283,eyy,2025-07-02 09:55:50.000,2.4721133214648114,2.47960210023056,2.47960210023056
1_cR-089-111-283,eyy,2025-07-02 12:55:50.000,2.473197135810501,2.4765463756181867,2.4765463756181867
1_cR-089-111-283,eyy,2025-07-02 13:40:29.500,2.4734652615229837,2.4757101034605693,2.4757101034605693
1_cR-089-111-613,exx,2024-11-13 11:15:23.000,1.0,1.0,1.0
1_cR-089-111-613,exx,2024-11-13 11:16:08.000,1.0100918725967019,1.2678555299986012,1.2678555299986012
1_cR-089-111-613,exx,2024-11-13 11:16:53.000,1.0201246388732936,1.000799156602647,1.000799156602647
1_cR-089-111-613,exx,2024-11-13 12:02:26.000,1.5317705832799393,1.5429773478745326,1.5429773478745326
1_cR-089-111-613,exx,2024-11-13 12:56:32.000,1.9482774587133553,2.7589944733219305,2.7589944733219305
1_cR-089-111-613,exx,2024-11-13 13:56:32.000,2.253147487691903,2.526380136023349,2.526380136023349
1_cR-089-111-613,exx,2024-11-13 14:56:32.000,2.4553677217141052,2.8920057497372715,2.8920057497372715
1_cR-089-111-613,exx,2024-11-13 15:56:32.000,2.5947389219492507,2.888173305391961,2.888173305391961
1_cR-089-111-613,exx,2024-11-13 16:56:32.000,2.6954289124568174,2.712887613896868,2.712887613896868
1_cR-089-111-613,exx,2024-11-13 17:56:32.000,2.7721223296199375,1.9162671489462555,1.9162671489462555
1_cR-089-111-613,exx,2024-11-13 18:56:32.000,2.8337506986579397,3.0069609113808133,3.0069609113808133
1_cR-089-111-613,exx,2024-11-13 19:56:32.000,2.8857549011593013,2.686130090745741,2.686130090745741
1_cR-089-111-613,exx,2024-11-13 20:56:32.000,2.9314574897598353,2.493164207934645,2.493164207934645
1_cR-089-111-613,exx,2024-11-13 21:56:32.000,2.9728950949573867,3.2555978160328,3.2555978160328
1_cR-089-111-613,exx,2024-11-13 22:56:32.000,3.011323358528384,3.312224379248578,3.312224379248578
1_cR-089-111-613,exx,2024-11-13 23:56:32.000,3.047523241695583,2.2327252515693736,2.2327252515693736
1_cR-089-111-613,exx,2024-11-14 00:56:32.500,3.0819915406705256,3.1364213627732056,3.1364213627732056
1_cR-089-111-613,exx,2024-11-14 01:56:32.500,3.1150347366216153,1.7114018419976145,1.7114018419976145
1_cR-089-111-613,exx,2024-11-14 02:56:32.500,3.1468660903192833,3.306392355092062,3.306392355092062
1_cR-089-111-613,exx,2024-11-14 03:56:32.500,3.177627866264109,3.2196259749859895,3.2196259749859895
1_cR-089-111-613,exx,2024-11-14 04:56:32.500,3.2074214696904937,2.9527397683790926,2.9527397683790926
1_cR-089-111-613,exx,2024-11-14 05:56:33.000,3.2363267471358625,3.011397927603483,3.011397927603483
1_cR-089-111-613,exx,2024-11-14 06:56:32.500,3.2643915545970676,3.3981072999317083,3.3981072999317083
1_cR-089-111-613,exx,2024-11-14 07:56:33.000,3.291680745691945,3.7146659876732,3.7146659876732
1_cR-089-111-613,exx,2024-11-14 08:56:33.000,3.318225062283279,3.093240098250483,3.093240098250483
1_cR-089-111-613,exx,2024-11-14 09:56:33.000,3.3440657861587977,3.2460778957387793,3.2460778957387793
1_cR-089-111-613,exx,2024-11-14 10:56:33.000,3.3692368556727685,3.306401998022384,3.306401998022384
1_cR-089-111-613,exx,2024-11-14 11:56:33.000,3.3937695441345963,3.916459168667015,3.916459168667015
1_cR-089-111-613,exx,2024-11-14 12:56:33.000,3.417692992905369,2.8593108608331907,2.8593108608331907
1_cR-089-111-613,exx,2024-11-14 13:56:33.000,3.4410345598505185,3.692056272129763,3.692056272129763
1_cR-089-111-613,exx,2024-11-14 14:56:33.000,3.463820054575638,4.05720622406344,4.05720622406344
1_cR-089-111-613,exx,2024-11-14 15:56:33.000,3.4860739038279163,3.6230216797147876,3.6230216797147876
1_cR-089-111-613,exx,2024-11-14 16:56:33.000,3.5078192734327693,4.1936966169451155,4.1936966169451155
1_cR-089-111-613,exx,2024-11-14 17:56:33.000,3.5290781628136485,4.0527659379096725,4.0527659379096725
1_cR-089-111-613,exx,2024-11-14 18:56:33.000,3.5498714818800905,3.595748817693064,3.595748817693064
1_cR-089-111-613,exx,2024-11-14 19:56:33.000,3.570219116267767,3.0769127912406535,3.0769127912406535
1_cR-089-111-613,exx,2024-11-14 20:56:33.500,3.5901427225969886,3.1916350167565626,3.1916350167565626
1_cR-089-111-613,exx,2024-11-14 22:56:33.500,3.6287751969534967,3.4424768867308044,3.4424768867308044
1_cR-089-111-613,exx,2024-11-15 00:56:33.500,3.6659056291286354,2.9285088886734925,2.9285088886734925
1_cR-089-111-613,exx,2024-11-15 02:56:33.500,3.7016553379449313,4.401465989853586,4.401465989853586
1_cR-089-111-613,exx,2024-11-15 04:56:33.500,3.736134302535563,4.162970640601502,4.162970640601502
