sheet,sample,valid,thickness,width,max_force,max_stress,loading_type,direction,rh,label,mc,mc_mean,mc_std,mc_label,offset_strain,offset_stress
data_4_CR,4_CR-162-123-168,True,14.132,13.867,870.7508,4.443321497210031,compression,R,85,"$f_{c,R}$",0.1755971520440973,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.861723745934921
data_4_CR,4_CR-162-123-199,True,14.024,13.899000000000001,863.2412,4.42870448271445,compression,R,85,"$f_{c,R}$",0.1764665286404415,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.946518991253167
data_4_CR,4_CR-162-123-231,True,14.066,13.927,868.2619,4.432232720938272,compression,R,85,"$f_{c,R}$",0.1768421657661799,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.80553673469446
data_4_CR,4_CR-162-123-262,True,14.105,13.96,859.3197,4.364115734528896,compression,R,85,"$f_{c,R}$",0.1768275148099155,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.957560017831373
data_4_CR,4_CR-162-123-293,True,14.17,13.966,868.2634,4.3874240000743825,compression,R,85,"$f_{c,R}$",0.1766543480771451,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-325,True,14.068,13.855,849.0028,4.355823090342141,compression,R,85,"$f_{c,R}$",0.1750884930076016,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,4.026397673834944
data_4_CR,4_CR-162-123-356,True,14.078,13.902,841.92694,4.301858897452545,compression,R,85,"$f_{c,R}$",0.1769123621590248,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-387,True,14.108,13.926,881.19134,4.485164526124782,compression,R,85,"$f_{c,R}$",0.1774389531487324,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-419,True,14.071,13.926,869.8449,4.439054403452964,compression,R,85,"$f_{c,R}$",0.1772790860340405,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-513,True,14.139,13.926,841.54504,4.273977970328591,compression,R,85,"$f_{c,R}$",0.1751695750478288,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-544_K,True,14.152,13.896,797.4718,4.0551573377359,compression,R,85,"$f_{c,R}$",0.1762787723785165,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-575_K,True,14.152,13.9414,849.9975,4.308176034707109,compression,R,85,"$f_{c,R}$",0.1768898612470494,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-607_K,True,14.073,13.89,785.4007,4.017929855315263,compression,R,85,"$f_{c,R}$",0.1769976635514019,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-638,True,14.114,13.946,826.53765,4.199164296156305,compression,R,85,"$f_{c,R}$",0.1769843101061375,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-669,True,14.056,13.911,821.92535,4.203511850909107,compression,R,85,"$f_{c,R}$",0.176660692605654,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-701,True,14.11,13.961,807.9241,4.101351791420983,compression,R,85,"$f_{c,R}$",0.1765921916388345,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-732,True,14.05,13.98,784.3635,3.993317856215539,compression,R,85,"$f_{c,R}$",0.1773504273504274,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-763,True,14.106,13.98,792.48834,4.018665237877042,compression,R,85,"$f_{c,R}$",0.1775313182392827,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-795,True,14.155,13.923,783.36785,3.974871075874671,compression,R,85,"$f_{c,R}$",0.1777343075772394,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-826,True,14.08,13.96,773.93756,3.9374753760744983,compression,R,85,"$f_{c,R}$",0.1775000000000001,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-857,True,14.115,13.927,765.81054,3.895676461451838,compression,R,85,"$f_{c,R}$",,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-889,True,14.077,13.94,773.44445,3.941452009846643,compression,R,85,"$f_{c,R}$",,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CR,4_CR-162-123-920,True,14.108,13.94,779.3599,3.96287005469998,compression,R,85,"$f_{c,R}$",0.1770731707317074,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.781611629388835
data_4_CR,4_CR-162-123-951,True,14.128,13.958,783.1177,3.9712128011603167,compression,R,85,"$f_{c,R}$",0.1771380334167782,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.836385802684604
data_4_CR,4_CR-162-123-983,True,14.149,13.927,780.35473,3.9601236363049175,compression,R,85,"$f_{c,R}$",0.1763333724065172,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,0.01,3.781809110519271
data_4_CT,4_CT-238-157-019,True,14.01,14.01,1084.0648,5.523049967877538,compression,T,85,"$f_{c,T}$",0.1782421534437663,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-051,True,14.106,14.01,1026.6077,5.194724292556825,compression,T,85,"$f_{c,T}$",0.178921649371328,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-082,True,14.249,14.02,1134.761,5.680309522434139,compression,T,85,"$f_{c,T}$",0.1748433511255511,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-113,True,14.284,14.072,1086.7156,5.4064256329292775,compression,T,85,"$f_{c,T}$",0.1783701561019402,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-145,True,14.163,14.087,1036.4481,5.194859306767773,compression,T,85,"$f_{c,T}$",0.1794628323385784,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-176,True,14.227,14.096,1119.164,5.580646445540434,compression,T,85,"$f_{c,T}$",0.1795014901110811,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-207,True,14.218,14.032,1032.1368,5.173437143370866,compression,T,85,"$f_{c,T}$",0.1796565030708189,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-239,True,14.145,14.026,1029.1272,5.187191368128785,compression,T,85,"$f_{c,T}$",0.1795694822888282,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-270,True,14.186,13.98,1079.3765,5.442592658703386,compression,T,85,"$f_{c,T}$",0.1798378760676784,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-301,True,14.166,13.96,979.77783,4.954444325106282,compression,T,85,"$f_{c,T}$",0.179392352588229,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-333,True,14.151,14.052,929.9753,4.676771396339787,compression,T,85,"$f_{c,T}$",0.1796036601873409,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-364,True,14.195,14.065,1018.9526,5.103626084649254,compression,T,85,"$f_{c,T}$",0.179002808988764,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-395,True,14.321,14.061,1034.2726,5.136241866062839,compression,T,85,"$f_{c,T}$",0.1772698003863489,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-427,True,14.197,14.087,1080.2504,5.40143729630645,compression,T,85,"$f_{c,T}$",0.1822978860739066,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-458_K,True,14.144,13.989,993.39794,5.0207007550211555,compression,T,85,"$f_{c,T}$",0.179665979828652,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-489_K,True,14.21,14.0,995.0257,5.001637177038303,compression,T,85,"$f_{c,T}$",0.1790958310774228,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-521_K,True,14.15,14.03,987.1671,4.97252026827923,compression,T,85,"$f_{c,T}$",0.1791585127201565,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-552,True,14.072,13.961,986.1789,5.019764613508133,compression,T,85,"$f_{c,T}$",0.1790449774297056,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-583,True,14.117,14.0,974.85833,4.932545006527085,compression,T,85,"$f_{c,T}$",0.1792475921885809,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-615,True,14.148,14.046,934.0148,4.700088577653352,compression,T,85,"$f_{c,T}$",0.1790755845568243,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-646,True,14.09,13.961,1077.7463,5.478845078368724,compression,T,85,"$f_{c,T}$",0.1794446859378395,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-677,True,14.25,14.0,1056.6882,5.2966827067669175,compression,T,85,"$f_{c,T}$",0.1792504866969499,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-709,True,14.187,13.96,982.0258,4.958461103762818,compression,T,85,"$f_{c,T}$",0.1782838640043172,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-740,True,14.223,14.018,1075.5641,5.394597320043523,compression,T,85,"$f_{c,T}$",0.1785591305283546,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-771,True,14.139,13.948,1060.5885,5.377944060783861,compression,T,85,"$f_{c,T}$",0.1801445211389127,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-803,True,14.15,13.97,1021.04034,5.165234639598736,compression,T,85,"$f_{c,T}$",0.1799345809426778,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-834,True,14.12,13.98,1032.4473,5.230293073472018,compression,T,85,"$f_{c,T}$",0.1795107695638056,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-865,True,14.113,13.991,1030.6708,5.219776094483268,compression,T,85,"$f_{c,T}$",0.1796675330301061,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-897,True,14.29,14.0,1034.3392,5.170144956513045,compression,T,85,"$f_{c,T}$",0.1798494938010935,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-928,True,14.152,14.056,971.30493,4.882879700209097,compression,T,85,"$f_{c,T}$",0.1790745224643529,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_CT,4_CT-238-157-959,True,14.213,14.059,1033.6783,5.173032563760066,compression,T,85,"$f_{c,T}$",0.1779392054897337,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-029-146-504,True,6.16,20.07,17978.806,145.42288677938902,tension,L,85,"$f_{t,L}$",0.1741704399540445,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-030-169-031,True,6.18,20.08,16678.65,134.4029222914169,tension,L,85,"$f_{t,L}$",0.1798812804748781,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-030-169-504,True,6.14,20.1,17977.876,145.6712852674737,tension,L,85,"$f_{t,L}$",,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-036-145-031,True,6.15,20.07,17981.867,145.68414613892025,tension,L,85,"$f_{t,L}$",0.1763772896343602,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-036-145-504,True,6.17,20.1,17982.167,144.9975971036229,tension,L,85,"$f_{t,L}$",0.1773772953785241,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-036-169-031,True,6.15,20.14,18045.355,145.6903706574305,tension,L,85,"$f_{t,L}$",0.1832416502946955,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-036-169-504,True,6.1,20.06,18230.87,148.98640145138356,tension,L,85,"$f_{t,L}$",0.1788614123247817,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-052-166-031,True,6.2,20.03,15793.251,127.17416617009968,tension,L,85,"$f_{t,L}$",0.1791963950431844,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-058-166-031,True,6.07,20.1,17017.402,139.47889875171094,tension,L,85,"$f_{t,L}$",0.1782236842105263,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-059-141-031_K,True,6.15,20.03,17970.501,145.88280993144429,tension,L,85,"$f_{t,L}$",0.173101130024317,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-059-141-504,True,6.14,20.09,17947.011,145.49357694933062,tension,L,85,"$f_{t,L}$",0.174975514201763,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-064-078-031,True,6.15,19.92,13990.483,114.20056649361672,tension,L,85,"$f_{t,L}$",0.1731882859033753,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-064-078-505,True,6.06,19.93,13049.33,108.04589992366022,tension,L,85,"$f_{t,L}$",0.173236786123384,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-064-102-031,True,6.14,19.97,15984.553,130.36291407795733,tension,L,85,"$f_{t,L}$",0.1743189773246082,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-064-102-505_K,True,6.02,19.98,13535.128,112.53053718169998,tension,L,85,"$f_{t,L}$",0.1726140751832296,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-069-144-031,True,6.14,20.06,15985.538,129.78603278113545,tension,L,85,"$f_{t,L}$",0.1737777465580219,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-069-144-504,True,6.15,20.06,18905.205,153.2411302677334,tension,L,85,"$f_{t,L}$",0.1739868804664721,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-070-167-031,True,6.15,20.08,17985.072,145.63754737148966,tension,L,85,"$f_{t,L}$",0.1779888122804734,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-070-167-504,True,6.17,20.05,18393.2,148.68178015253602,tension,L,85,"$f_{t,L}$",0.1751051524710832,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-077-142-031_K,True,6.15,20.07,11997.009,97.19647088847569,tension,L,85,"$f_{t,L}$",0.1750521850380446,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-077-142-504,True,6.19,20.08,17755.142,142.8465620554937,tension,L,85,"$f_{t,L}$",0.1769970666484752,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-077-167-031,True,6.17,20.1,14694.769,118.48995702202117,tension,L,85,"$f_{t,L}$",0.1776373887643501,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-128-124-031,True,6.01,19.98,17432.287,145.17251860845872,tension,L,85,"$f_{t,L}$",0.1706569959861981,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-136-098-505,True,6.17,20.01,13986.259,113.28419258766078,tension,L,85,"$f_{t,L}$",0.1768367795864497,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-137-122-032,True,6.07,19.99,15613.66,128.67768315788868,tension,L,85,"$f_{t,L}$",0.1747333603348184,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TL,4_TL-137-122-505,True,6.18,19.99,13264.107,107.36846578629121,tension,L,85,"$f_{t,L}$",0.1818807686488122,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-046,True,14.128,14.02,1094.8064,5.527243882303714,tension,R,85,"$f_{t,R}$",0.1764292144947108,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-077,True,14.21,14.09,849.54986,4.243105221335248,tension,R,85,"$f_{t,R}$",0.1767313019390582,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-108,True,14.05,13.93,1048.334,5.356390493392229,tension,R,85,"$f_{t,R}$",0.1771539648962324,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-140,True,14.12,14.01,995.624,5.0329489458157175,tension,R,85,"$f_{t,R}$",0.1773866213151928,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-171,True,14.22,14.0,1095.128,5.500944343982318,tension,R,85,"$f_{t,R}$",0.1787089851471169,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-202,True,14.12,14.03,949.6875,4.793893195277623,tension,R,85,"$f_{t,R}$",0.1785027161611588,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-234,True,14.13,13.96,969.2901,4.91389867318818,tension,R,85,"$f_{t,R}$",0.1780634201585504,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-265,True,14.21,13.99,1048.526,5.27433136869152,tension,R,85,"$f_{t,R}$",0.1769439882199695,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-296,True,14.21,13.98,1097.361,5.5239313425533005,tension,R,85,"$f_{t,R}$",0.1770450042456836,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-328,True,14.29,14.08,1163.0773,5.780610348145556,tension,R,85,"$f_{t,R}$",0.1775689014584371,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-359,True,14.07,14.01,1147.95,5.823589303406492,tension,R,85,"$f_{t,R}$",0.1775749380211853,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-390,True,14.16,13.98,1149.0709,5.804654853988344,tension,R,85,"$f_{t,R}$",0.1769084503103853,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-422,True,14.21,14.02,1149.2147,5.768449314892468,tension,R,85,"$f_{t,R}$",0.1768820524336159,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-453,True,14.21,14.1,1189.8832,5.938696652542161,tension,R,85,"$f_{t,R}$",0.1781073367284124,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-484,True,14.18,13.98,1097.3904,5.535766388009467,tension,R,85,"$f_{t,R}$",0.1779859617344051,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-516,True,14.12,13.97,1148.4254,5.821993101364519,tension,R,85,"$f_{t,R}$",0.1776727769554823,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-547,True,14.18,13.97,992.4895,5.010179479905055,tension,R,85,"$f_{t,R}$",0.1779949988633781,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-578,True,14.25,13.97,1109.2599,5.572140300644238,tension,R,85,"$f_{t,R}$",0.1785792890943105,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-610,True,14.18,13.96,1039.3849,5.250670361823627,tension,R,85,"$f_{t,R}$",0.1783100503365194,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-641,True,14.19,13.92,901.712,4.565057147254421,tension,R,85,"$f_{t,R}$",0.1785714285714283,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-672,True,14.21,14.02,1096.5615,5.50415812938388,tension,R,85,"$f_{t,R}$",0.1786482774407691,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-704,True,14.18,14.01,1097.475,5.524338347885703,tension,R,85,"$f_{t,R}$",0.1782633697527313,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-735,True,14.16,14.01,1092.1857,5.50547883473064,tension,R,85,"$f_{t,R}$",0.172137034714701,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-766,True,14.05,13.96,1022.0788,5.211018772496915,tension,R,85,"$f_{t,R}$",0.1773523164360754,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-798,True,14.12,13.96,999.52593,5.070770442867928,tension,R,85,"$f_{t,R}$",0.1774795733091239,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-829_K,True,14.19,13.99,1000.51825,5.039934645757742,tension,R,85,"$f_{t,R}$",0.1775125056844021,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-860_K,True,14.16,14.05,1098.966,5.52388563845829,tension,R,85,"$f_{t,R}$",0.1782198053806526,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-892_K,True,14.13,13.95,1132.251,5.744157553896613,tension,R,85,"$f_{t,R}$",0.1787131551783463,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-923,True,14.24,14.11,1198.8484,5.9666046870894025,tension,R,85,"$f_{t,R}$",0.1778861510381018,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TR,4_TR-201-126-954,True,14.14,13.95,898.9381,4.557284806821696,tension,R,85,"$f_{t,R}$",0.1771591761380028,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-066,True,14.17,13.97,894.44995,4.518453193126312,tension,T,85,"$f_{t,T}$",0.181265365511013,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-097,True,14.17,14.03,848.0565,4.265768332904941,tension,T,85,"$f_{t,T}$",0.1819400192181257,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-128,True,13.94,13.84,819.787,4.249150985644505,tension,T,85,"$f_{t,T}$",0.1819281376518218,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-160,True,14.05,14.03,898.38995,4.557544204970031,tension,T,85,"$f_{t,T}$",0.1817018489596453,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-191,True,14.08,14.07,799.0825,4.033618938586289,tension,T,85,"$f_{t,T}$",0.1814225690276109,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-222,True,14.22,14.03,894.31933,4.482655360775032,tension,T,85,"$f_{t,T}$",0.1806793843701747,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-253,True,14.17,14.02,847.51605,4.266090533032254,tension,T,85,"$f_{t,T}$",0.1811687988451392,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-285,True,14.06,14.09,797.7267,4.0267791791642225,tension,T,85,"$f_{t,T}$",0.1815094151141301,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-316,True,14.15,14.0,848.5025,4.283202927814235,tension,T,85,"$f_{t,T}$",0.1820469963622064,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-347,True,14.01,13.87,844.47735,4.345836761979162,tension,T,85,"$f_{t,T}$",0.1814170261292081,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-379,True,14.13,13.95,850.57916,4.315174556790884,tension,T,85,"$f_{t,T}$",0.1813996134212221,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-410,True,14.2,13.93,843.01464,4.261825424911277,tension,T,85,"$f_{t,T}$",0.1817323379641073,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-441,True,14.02,13.88,897.2922,4.611013702121712,tension,T,85,"$f_{t,T}$",0.18202091283017,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-473,True,14.11,14.02,839.6427,4.244431110360718,tension,T,85,"$f_{t,T}$",0.181054792511853,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
data_4_TT,4_TT-290-174-504,True,14.05,13.95,697.98895,3.5612135358869375,tension,T,85,"$f_{t,T}$",0.1808774180813266,0.17803092018096425,0.0038387403849318214,$\omega = $ 0.18 ± 0.00,,
