sheet,sample,camera,component,K,K_std,n,n_std,Var_KK,Var_Kn,Var_nn,max_stress,max_strain,strength,count
data_3_sTR,3_sTR-240-108-898,cam1,exy_mean,3.7681662244811207,0.3416076082323524,4.159251481021042,0.2846727373569386,0.11669575800222838,-0.09694832798419463,0.08103856739429255,1.0739693656402445,0.0053063684280661005,1.3383844453262284,9
data_3_sTR,3_sTR-240-108-898,cam2,exy_mean,4.355858023265572,0.5400241519816672,3.7865922231602487,0.3175165029424319,0.29162608472351875,-0.17096352085495486,0.10081672964079134,1.0739210079842092,0.0048213465529793,1.3383844453262284,9
data_4_CL,4_CL-015-138-028,cam1,eyy_mean,65.84564916423832,4.5637565489790894,9.308975280552012,0.7769056067308412,20.82787383834953,-3.539302653414145,0.6035823217698165,29.68843739696966,0.0006318385028576527,30.678297798699155,13
data_4_CL,4_CL-015-138-225,cam1,eyy_mean,37.175056311721676,1.631393845919037,36.4206834303156,8.402716555295418,2.661445880502506,-13.688363075541062,70.60564550863569,30.85108955752657,0.0011473919814887,31.25299234891805,17
data_4_CL,4_CL-015-138-323,cam1,eyy_mean,39.49257975511953,1.1654887290502958,27.963255190779204,2.8568938398188446,1.3583639775432736,-3.3257356496337733,8.161842411994861,29.729551470172545,0.0003588110402213757,29.804834235637973,13
data_4_CL,4_CL-015-138-422,cam1,eyy_mean,87.35489906429736,9.94346824728665,8.385133568698262,0.8892340041542511,98.87256078479781,-8.830472599172113,0.7907371141442028,31.06769035872656,0.00017759709911894635,31.612913822516518,15
data_4_CL,4_CL-015-138-520,cam1,eyy_mean,148.0361769659031,25.743535061611396,5.028694534174866,0.5183176511989998,662.7295974684152,-13.324992220398432,0.268653187544448,29.44259846604083,0.0003266812326612543,30.687036187151538,14
data_4_CL,4_CL-015-138-717,cam1,eyy_mean,80.7294726594551,7.4247378445124514,7.567330852390096,0.6700762184144952,55.1267320597354,-4.966693186785657,0.4490021384846703,29.87833381894573,0.0005136352986834631,31.11450871862046,13
data_4_CL,4_CL-015-138-815,cam1,eyy_mean,72.16412375936268,7.227659770000213,8.829425441750843,0.9614302517272101,52.239065750879526,-6.938057985667794,0.9243481289362465,29.820725138072344,0.0004338538588782641,30.48543338645778,14
data_4_CL,4_CL-016-106-029,cam1,eyy_mean,424.3310609383424,265.1630810432735,3.1010494001052464,0.6782080330455901,70311.45954836163,-179.6595863344341,0.45996613608756826,27.334939984297584,0.0001473724719629534,28.487516942164625,12
data_4_CL,4_CL-016-106-127,cam1,eyy_mean,35.265041287326085,1.394191870906131,37.7327378629106,8.469620446587134,1.9437709729007375,-11.7910117152862,71.73447050924686,29.65461604530546,0.0014657745759269,29.91311406014755,14
data_4_CL,4_CL-016-106-225,cam1,eyy_mean,618.2049295228903,108.4694826425772,2.80806948044843,0.15574141852945733,11765.628664748358,-16.87504675980297,0.024255389445567595,29.83507744000761,0.0002133563971623,31.057911704997462,16
data_4_CL,4_CL-016-106-323,cam1,eyy_mean,122.15533205496342,11.207009995666963,5.580470157607192,0.3459519725945707,125.59707304297925,-3.871270725669409,0.11968276734207461,29.65714605693146,0.0003863290116867666,33.992658033430565,14
